"month","country","date","F_I_BWP","GR_NCM_log_diff","NPI","travel","travel_route","code","sub_lineage","sub_richness","sub_evenness"
"2020-11","Chile",18567,0,-0.130389938726717,80.46,1201,1201,"CHL",1.99150936135661,8,0.957713559837711
"2020-12","Chile",18597,0,0.321698111270381,76.0312903225806,1169,1169,"CHL",2.28434208937718,17,0.8062725294477
"2021-01","Chile",18628,0.0388305789473685,0.724758266750461,79.17,1129,1129,"CHL",2.44912765512577,23,0.781097806745599
"2021-02","Chile",18659,0.151638909401715,-0.191820036066922,79.17,1159,1159,"CHL",2.20829950080033,26,0.677788234642472
"2021-03","Chile",18687,7.28827893079228,0.561138187999932,79.17,1178,1178,"CHL",2.25504441924129,26,0.692135543844472
"2021-04","Chile",18718,19.0272580104623,0.170606931550978,82.034,1096,1096,"CHL",1.86754878755739,25,0.580186651851926
"2021-05","Chile",18748,27.492457003035,-0.08547204956656,80.6583870967742,1119,1119,"CHL",1.30266811175174,12,0.524232212853096
"2021-06","Chile",18779,34.7998083677777,-0.0813797931701785,84.72,1451,1279,"CHL",1.15582096894673,25.2,0.358279573511445
"2021-07","Chile",18809,44.5865611713453,-1.05275090197714,76.1187096774194,1155,1082,"CHL",1.29752576838776,17.92,0.451387623924081
"2021-08","Chile",18840,49.8701175375197,-0.960847274145765,61.6348387096774,1287,1091,"CHL",2.09852960455493,19.15,0.712220135405622
"2021-09","Chile",18871,53.3251122491824,-0.384746030465269,63.43,1341,1177,"CHL",2.39306221871149,17.12,0.845032349359077
"2021-10","Chile",18901,51.863787339879,0.961724310303214,37.6206451612903,1253,1211,"CHL",2.32686874067445,22.96,0.744666340386567
"2021-11","Chile",18932,59.3267606851469,0.506840644448905,35.65,2642,1329,"CHL",2.24977854858776,30.59,0.658313736659296
"2021-12","Chile",18962,61.8426726036613,-0.436798892080407,39.0516129032258,3206,1346,"CHL",2.18405675571831,27.13,0.662104456475901
"2022-01","Chile",18993,63.2668218155786,2.10635476036028,35.65,4091,1350,"CHL",2.10958416880308,15,0.779004823449895
"2022-02","Chile",19024,64.4673107301846,0.912176463292948,30.2885714285714,4038,1435,"CHL",NA,NA,NA
"2019-12","China",18231,0,NA,NA,NA,801,NA,NA,NA,NA
"2020-01","China",18262,0,NA,58.336,NA,759,"CHN",0.720256208669553,3.19,0.666008515171683
"2020-02","China",18293,0,2.01775732339262,76.9927586206897,NA,279,"CHN",0.820239473071118,6,0.457784366237787
"2020-03","China",18322,0,-3.41976567001446,79.5264516129032,NA,104,"CHN",1.02303796877121,3.88,0.767294030354114
"2020-04","China",18353,0,-0.520995952420067,60.213,NA,424,"CHN",1.02847212610339,2.98,0.943428040490698
"2020-05","China",18383,0,-2.24501524117257,74.681935483871,NA,794,"CHN",NA,NA,NA
"2020-06","China",18414,0,1.28713061199958,78.4866666666667,NA,207,"CHN",0,1,NA
"2020-07","China",18444,0,0.438379471687279,78.24,NA,545,"CHN",0.596090914288745,1.96,0.89580979787848
"2020-08","China",18475,0,-0.107715576661812,78.24,NA,607,"CHN",0.371141195448413,1.66,0.811278124459133
"2020-09","China",18506,0,-0.711342224151175,60.0926666666667,NA,652,"CHN",0.436682723752765,1.63,1
"2020-10","China",18536,0,0.502314934098083,63.0658064516129,NA,366,"CHN",0,1,NA
"2020-11","China",18567,0,-0.0708260525686129,69.477,NA,825,"CHN",NA,NA,NA
"2020-12","China",18597,0,-0.0297973628049446,79.0754838709677,NA,703,"CHN",0.704605885882982,2.17,0.938287278913497
"2021-01","China",18628,0,1.55025365166526,78.24,NA,112,"CHN",0.976673963204791,3.45,0.80308180060103
"2021-02","China",18659,0,-1.96903960374908,74.0725,NA,828,"CHN",0,1,NA
"2021-03","China",18687,0,-0.131890703167063,52.9877419354839,NA,515,"CHN",0.443614195558365,1.64,1
"2021-04","China",18718,0,0.397785421433936,74.4746666666667,NA,228,"CHN",0.187149738751185,1.27,1
"2021-05","China",18748,9.95099645301804,-0.00662985853866971,67.8161290322581,NA,435,"CHN",0.519860385419959,1.75,1
"2021-06","China",18779,19.9019929060361,0.395810372882333,72.2526666666667,NA,718,"CHN",0.690041101815349,2.18,0.952749398007415
"2021-07","China",18809,29.8529893590541,0.599328425342291,75.3103225806452,NA,823,"CHN",0.547272150895661,2.19,0.753975532357833
"2021-08","China",18840,38.274849357125,0.438254930931155,70.83,NA,779,"CHN",0.891349438920195,3.09,0.801758803381965
"2021-09","China",18871,46.5258839160858,-0.402824493951655,73.2393333333333,NA,329,"CHN",0.0919717713675461,1.2,0.663436092268661
"2021-10","China",18901,49.1048504968263,-0.156394757067595,74.0583870967742,NA,35,"CHN",0.929461550543924,2.74,0.939203096489469
"2021-11","China",18932,42.1529738081207,0.380171019570264,68.055,NA,803,"CHN",0,1,NA
"2021-12","China",18962,39.2677376698818,0.791844177987,73.2512903225806,NA,404,"CHN",NA,NA,NA
"2022-01","China",18993,41.4054328412445,0.0916567310641643,75.3454838709677,NA,291,"CHN",NA,NA,NA
"2022-02","China",19024,41.6084331688861,-0.121613893442865,64.35,NA,736,"CHN",NA,NA,NA
"2019-12","Colombia",18231,0,NA,NA,NA,239,NA,NA,NA,NA
"2020-01","Colombia",18262,0,NA,NA,NA,102,"COL",NA,NA,NA
"2020-02","Colombia",18293,0,NA,NA,NA,528,"COL",NA,NA,NA
"2020-03","Colombia",18322,0,NA,49.6792307692308,1194,1194,"COL",1.00699717741883,3.17,0.905793064169714
"2020-04","Colombia",18353,0,1.82166112616685,87.0053333333333,1732,1542,"COL",1.25625873203213,5.6,0.736192813322431
"2020-05","Colombia",18383,0,1.40714317282537,87.6367741935484,3921,1638,"COL",1.04592038218201,5,0.649866872217621
"2020-06","Colombia",18414,0,1.09620512729831,87.04,6170,2057,"COL",1.21231388026715,4,0.87449961153114
"2020-07","Colombia",18444,0,1.06026504793057,87.04,6279,2093,"COL",1.14905969697062,4,0.828871363252444
"2020-08","Colombia",18475,0,0.480467906894765,87.04,6519,2173,"COL",1.03972077083992,3,0.946394630357186
"2020-09","Colombia",18506,0,-0.398320477906754,71.3,6817,2252,"COL",1.09861228866811,3,1
"2020-10","Colombia",18536,0,0.130529828333616,68.9683870967742,7618,2496,"COL",1.47507631105469,5,0.916516443199602
"2020-11","Colombia",18567,0,-0.0077310819512828,64.815,8271,2757,"COL",1.73286795139986,6,0.967132018086354
"2020-12","Colombia",18597,0,0.295297608168337,60.19,9531,3177,"COL",1.59876312907548,8,0.768842545957771
"2021-01","Colombia",18628,0,0.32712101638198,76.9883870967742,8806,2481,"COL",1.73330074997025,9,0.78885916708232
"2021-02","Colombia",18659,0,-1.05891392871228,81.02,8832,2208,"COL",1.79175946922805,6,1
"2021-03","Colombia",18687,0.176011717138088,-0.0136056520557784,81.02,9475,2369,"COL",2.0627914667249,11,0.860250858377812
"2021-04","Colombia",18718,1.65249616087308,1.07525411623184,79.692,9758,2642,"COL",1.67238497608536,18,0.578605493053478
"2021-05","Colombia",18748,4.59233428411536,0.187300900537846,65.4690322580645,9047,3016,"COL",1.09333107852529,11,0.455954474295851
"2021-06","Colombia",18779,7.45214993738736,0.422905161793363,60.2466666666667,10536,3512,"COL",0.785523446299416,8,0.377756926826058
"2021-07","Colombia",18809,15.8029720072653,-0.427293521553802,53.881935483871,11315,3772,"COL",1.02854219537695,19,0.349316865676098
"2021-08","Colombia",18840,22.4298803048415,-1.48117769142332,46.3,11463,3821,"COL",1.23883387799921,33,0.354306077198823
"2021-09","Colombia",18871,25.8856032102057,-0.943220404390351,46.3,10689,3563,"COL",2.44089724830223,32,0.704756571089534
"2021-10","Colombia",18901,30.2034053629482,-0.0660683302098271,46.3,10411,3470,"COL",2.5301418881641,29.13,0.750962265406327
"2021-11","Colombia",18932,33.2776427284471,0.399417150864068,49.818,10940,3582,"COL",2.4316768632506,26,0.746348929466424
"2021-12","Colombia",18962,41.1109029155471,0.266494839232337,52.0596774193548,12871,3903,"COL",2.77795570161232,21,0.91244382606343
"2022-01","Colombia",18993,40.5682478370349,2.1177833570785,59.26,10895,3570,"COL",1.59416669911802,6,0.88972137527189
"2022-02","Colombia",19024,42.3978752928733,-1.41483200973842,59.26,10500,3355,"COL",NA,NA,NA
"2019-12","Costa Rica",18231,0,NA,NA,NA,53,NA,NA,NA,NA
"2020-01","Costa Rica",18262,0,NA,NA,NA,383,"CRI",NA,NA,NA
"2020-02","Costa Rica",18293,0,NA,NA,NA,442,"CRI",NA,NA,NA
"2020-03","Costa Rica",18322,0,NA,50.9630769230769,NA,177,"CRI",0.332710646668774,1.48,1
"2020-04","Costa Rica",18353,0,0.0695690743262869,76.7613333333333,NA,953,"CRI",NA,NA,NA
"2020-05","Costa Rica",18383,0,-0.0988109239207846,72.22,NA,337,"CRI",0.693147180559945,2,1
"2020-06","Costa Rica",18414,0,1.96439030538411,72.4516666666667,NA,348,"CRI",1.53213343423873,5.27,0.926583299660325
"2020-07","Costa Rica",18444,0,1.78779824232415,73.61,NA,464,"CRI",1.6015764615145,7,0.823047488750714
"2020-08","Costa Rica",18475,0,0.491078979861976,68.8154838709677,NA,984,"CRI",0.621086374555245,2,0.896038232534557
"2020-09","Costa Rica",18506,0,0.384581230003148,62.1583333333333,NA,373,"CRI",0.677908725644198,3,0.61705911415396
"2020-10","Costa Rica",18536,0,-0.00762917916237527,59.1067741935484,NA,527,"CRI",0.796311640173813,3,0.72483409150576
"2020-11","Costa Rica",18567,0,-0.142511912825269,55.56,1196,1196,"CRI",0.612869452461949,3,0.557857816432178
"2020-12","Costa Rica",18597,0,0.00053917440227913,55.8287096774194,1495,1450,"CRI",1.00293792699759,8,0.482311191199629
"2021-01","Costa Rica",18628,0.0152688095238096,-0.214397421023156,63.89,1611,1347,"CRI",2.17627453899134,20,0.726458288079767
"2021-02","Costa Rica",18659,0.565709392857143,-0.772390096832073,58.3325,1340,1340,"CRI",2.26506798678379,15.1,0.835553538818244
"2021-03","Costa Rica",18687,1.47954764285714,0.115762619728526,56.8387096774194,1401,1401,"CRI",2.27954780435046,15.18,0.840027461796367
"2021-04","Costa Rica",18718,4.34015910714286,1.0134652130508,62.04,1864,1626,"CRI",1.94153282551166,20,0.648099579074977
"2021-05","Costa Rica",18748,8.47876992857143,0.68641936677858,59.7374193548387,2202,2202,"CRI",1.56845699658782,12,0.631193528626771
"2021-06","Costa Rica",18779,13.1189611428572,-0.328593946900682,58.1523333333333,2598,2539,"CRI",2.03746706248446,17,0.719136476876635
"2021-07","Costa Rica",18809,14.7870785833333,-0.230463132519015,54.96,2718,2476,"CRI",2.37808299788882,24,0.748282793444207
"2021-08","Costa Rica",18840,17.1957332857143,0.381129121564875,54.63,2245,1944,"CRI",2.24332045442144,22,0.725748833369839
"2021-09","Costa Rica",18871,31.6293389285714,0.184728810719433,54.63,1928,1676,"CRI",1.89013567432659,19,0.641934062040464
"2021-10","Costa Rica",18901,38.52549675,-0.911576405680616,54.63,2125,1745,"CRI",1.96970222943364,17.14,0.694620493704404
"2021-11","Costa Rica",18932,45.8678091857143,-1.34880579767794,52.406,2887,2126,"CRI",1.76971660759367,10.77,0.747393813730439
"2021-12","Costa Rica",18962,50.1694908928572,-0.652935931251857,46.0861290322581,4368,2029,"CRI",1.9518407066581,9.35,0.876952488672533
"2022-01","Costa Rica",18993,58.59787375,3.50985351005104,54.4809677419355,5011,1940,"CRI",1.87116041423181,7,0.961586235181621
"2022-02","Costa Rica",19024,65.7871927142858,-0.10370918821488,50,4299,1869,"CRI",0,1,NA
"2019-12","Croatia",18231,0,NA,NA,NA,114,NA,NA,NA,NA
"2020-01","Croatia",18262,0,NA,NA,NA,187,"HRV",NA,NA,NA
"2020-02","Croatia",18293,0,NA,13.89,NA,821,"HRV",NA,NA,NA
"2020-03","Croatia",18322,0,4.96633503519968,50.5390322580645,1533,1156,"HRV",0.4439894045741,1.81,0.833595326408719
"2020-04","Croatia",18353,0,0.339454346187062,95.4346666666667,2136,1273,"HRV",0.400999475891011,1.89,0.650022421648354
"2020-05","Croatia",18383,0,-1.96175041356453,72.7883870967742,7883,2177,"HRV",NA,NA,NA
"2020-06","Croatia",18414,0,1.13896358419168,53.2733333333333,24999,3856,"HRV",NA,NA,NA
"2020-07","Croatia",18444,0,1.49250197551537,45.0435483870968,40513,4279,"HRV",NA,NA,NA
"2020-08","Croatia",18475,0,0.775596941407507,35.19,43630,4167,"HRV",0.950270539233235,3,0.864973520717927
"2020-09","Croatia",18506,0,0.209246260164548,29.998,16276,2604,"HRV",1.69040847253418,7,0.868698111963097
"2020-10","Croatia",18536,0,1.64372627522589,29.238064516129,14570,2686,"HRV",1.05492016798614,3,0.960229717860761
"2020-11","Croatia",18567,0,0.882963324042015,34.783,10494,2501,"HRV",1.70581029094498,9,0.776347720000929
"2020-12","Croatia",18597,0,0.0404832368475674,58.1538709677419,7963,2001,"HRV",0.693147180559945,2,1
"2021-01","Croatia",18628,0.27082841366991,-1.33934082974837,59.3470967741935,7310,2261,"HRV",2.08480158006634,15,0.769853372444057
"2021-02","Croatia",18659,1.0319198181429,-0.716342466419844,52.78,9416,2275,"HRV",1.80282236516108,11.89,0.732750094309741
"2021-03","Croatia",18687,1.56583531579106,0.999626070661503,44.4151612903226,10156,2404,"HRV",0.568732924622853,7.36,0.288159104404381
"2021-04","Croatia",18718,2.90239189836328,0.748018455183376,50.742,12707,2689,"HRV",0.608512958290892,15.03,0.224868085940477
"2021-05","Croatia",18748,7.1555259442488,-0.925515491597158,47.9977419354839,17411,2998,"HRV",0.0996974663950877,2.78,0.0995758587777089
"2021-06","Croatia",18779,17.0677988031075,-1.87207306949434,40.4646666666667,30133,3736,"HRV",0.919053205356224,3.51,0.782959903573342
"2021-07","Croatia",18809,28.430643958445,0.0139900048744312,35.4393548387097,61666,5247,"HRV",1.59481894261947,7.65,0.788222406934847
"2021-08","Croatia",18840,33.0902953223058,1.02028242439902,33.8,68592,5075,"HRV",2.07240168480523,12.67,0.820671664071197
"2021-09","Croatia",18871,34.2221138450924,1.08708506266013,33.8,34876,3702,"HRV",2.14250344697203,18.41,0.737156705690206
"2021-10","Croatia",18901,35.7569969379064,0.755680331022509,38.9025806451613,23207,3346,"HRV",2.0682051262476,24.88,0.644579940346466
"2021-11","Croatia",18932,33.9446116932296,0.743281669009752,36.946,17032,2842,"HRV",1.9191320357674,27.56,0.579415374303897
"2021-12","Croatia",18962,25.7882321328672,-0.253014319633788,40.74,18578,3032,"HRV",1.93426610282179,29.96,0.569777725834366
"2022-01","Croatia",18993,32.4486465734209,0.729123372402663,41.5470967741935,16092,2823,"HRV",1.88430699361762,31.69,0.545609626230273
"2022-02","Croatia",19024,14.8637819554074,-0.634807367833492,43.52,15847,2701,"HRV",0.933005075770047,7,0.479469761860791
"2019-12","Czechia",18231,0,NA,NA,NA,935,NA,NA,NA,NA
"2020-01","Czechia",18262,0,NA,NA,NA,353,"CZE",NA,NA,NA
"2020-02","Czechia",18293,0,NA,NA,NA,287,"CZE",NA,NA,NA
"2020-03","Czechia",18322,0,NA,57.5264516129032,9555,2557,"CZE",1.18255387097239,4.78,0.770741007300443
"2020-04","Czechia",18353,0,0.279334145093131,66.882,8454,2448,"CZE",1.12095454965075,4.75,0.73153983602499
"2020-05","Czechia",18383,0,-1.01446279904192,51.9112903225806,12906,3324,"CZE",1.103752801617,3.45,0.903590039720868
"2020-06","Czechia",18414,0,0.52683797488839,38.102,26665,5516,"CZE",0.940447988655326,4,0.67838982472352
"2020-07","Czechia",18444,0,0.542341606992601,35.9306451612903,42556,6323,"CZE",1.47242139718966,4.99,0.916132402450764
"2020-08","Czechia",18475,0,0.554531766816758,36.11,48507,6847,"CZE",1.65573088575351,8,0.796238245974426
"2020-09","Czechia",18506,0,1.74686214080713,38.2413333333333,36005,5596,"CZE",2.07995619004225,13,0.810915109879882
"2020-10","Czechia",18536,0,1.74544375759823,54.3022580645161,25373,4817,"CZE",1.4334374891774,14,0.543162694152754
"2020-11","Czechia",18567,0,-0.339748397375484,71.5423333333333,21490,4580,"CZE",1.61466057621732,11,0.673365761438361
"2020-12","Czechia",18597,0,0.0373753935695564,66.5783870967742,19376,4110,"CZE",1.42147583270198,8,0.683585378194218
"2021-01","Czechia",18628,0.074712,0.309061664094846,75.2987096774194,18951,3724,"CZE",1.64242493006219,22,0.531349845511745
"2021-02","Czechia",18659,1.43578720318078,-0.0596400927391976,77.9421428571429,19353,4177,"CZE",0.848796863690459,25,0.263693571877758
"2021-03","Czechia",18687,2.94177580220955,0.176383346952587,80.0167741935484,18165,3989,"CZE",0.734845640436759,15,0.271355988946463
"2021-04","Czechia",18718,6.86861029701652,-1.11135928801957,66.2953333333333,20638,4473,"CZE",0.384712781628274,13.73,0.147181368912349
"2021-05","Czechia",18748,10.0355359578293,-1.1711194021075,53.7945161290323,25298,5086,"CZE",0.637785857085913,8.99,0.291810739614288
"2021-06","Czechia",18779,20.0719871998766,-1.62392924526437,44.5696666666667,33150,5505,"CZE",0.98034191219981,5.22,0.604147699144518
"2021-07","Czechia",18809,35.4961835202993,0.0445457261347233,36.1738709677419,46570,5404,"CZE",1.62863470130679,9.77,0.716551011044772
"2021-08","Czechia",18840,44.4935634921083,-0.113716739601303,31.9896774193548,50028,5453,"CZE",2.16619191059397,11.91,0.877984227360524
"2021-09","Czechia",18871,47.3903599104444,0.784513926418308,32.41,43851,5318,"CZE",2.29511766929233,17.37,0.805639538588655
"2021-10","Czechia",18901,45.4014302308875,1.77411142970882,34.8312903225806,39390,5493,"CZE",2.27293627942009,30.74,0.66434352084129
"2021-11","Czechia",18932,47.9217584749971,1.67507569263021,35.19,34641,4711,"CZE",2.31282769343672,49,0.594279158921992
"2021-12","Czechia",18962,51.0004708524405,-0.172849587263114,36.7983870967742,29655,4446,"CZE",2.27664773455295,43,0.605298219856388
"2022-01","Czechia",18993,49.4767764001556,0.501410479608211,42.5603225806452,28569,4680,"CZE",2.43425733511637,32,0.702378197123995
"2022-02","Czechia",19024,46.1000856071483,0.042149004303603,41.67,33023,5131,"CZE",0.674521210592376,4,0.486564202748021
"2019-12","Denmark",18231,0,NA,NA,NA,221,NA,NA,NA,NA
"2020-01","Denmark",18262,0,NA,NA,NA,712,"DNK",NA,NA,NA
"2020-02","Denmark",18293,0,NA,1.19035714285714,NA,593,"DNK",NA,NA,NA
"2020-03","Denmark",18322,0,6.85891511356266,52.6274193548387,5040,2520,"DNK",1.49475366561093,5.97,0.842467668696897
"2020-04","Denmark",18353,0,0.790459999430197,70.2466666666667,5440,2762,"DNK",2.10664161439564,10.94,0.883580798722935
"2020-05","Denmark",18383,0,-0.919551042503384,66.1009677419355,7886,3675,"DNK",1.79555531638919,7.1,0.922221297042371
"2020-06","Denmark",18414,0,-0.826280404753964,58.0586666666667,13098,4630,"DNK",1.18529768273314,3.64,0.932277376590004
"2020-07","Denmark",18444,0,-0.0736181362389559,57.41,27459,7273,"DNK",1.42571325648558,4.36,0.975347943555124
"2020-08","Denmark",18475,0,1.1411174887215,51.1087096774194,26146,5787,"DNK",2.2160670660543,10.6,0.941272582186202
"2020-09","Denmark",18506,0,1.23717636527878,49.85,19858,5457,"DNK",2.55391645077948,18.29,0.880701330842711
"2020-10","Denmark",18536,0,0.510716655693528,43.2516129032258,17377,5732,"DNK",2.93849792851293,28.93,0.874765505584449
"2020-11","Denmark",18567,0,0.620383714042282,46.2643333333333,8861,3961,"DNK",3.14182844102101,41.17,0.845894853684184
"2020-12","Denmark",18597,0,0.888639748202117,50.1777419354839,7539,3487,"DNK",2.98595671298777,46.94,0.776166307060384
"2021-01","Denmark",18628,0.208166437654818,-0.863668469633986,68.1293548387097,6476,2747,"DNK",2.95401166511533,36.24,0.823498799351189
"2021-02","Denmark",18659,2.22131688951125,-1.01173666232618,66.4025,6741,2993,"DNK",1.66126833097386,15.54,0.606543884968714
"2021-03","Denmark",18687,3.93689188085797,0.520400015204022,63.1390322580645,7581,3319,"DNK",0.40099475657953,6.55,0.213057679816253
"2021-04","Denmark",18718,7.35824366304421,-0.0705321269716599,63.8866666666667,9173,3920,"DNK",0.206752985034813,3.9,0.154680122106235
"2021-05","Denmark",18748,15.5243318017711,0.430103521404458,58.3954838709677,11602,4898,"DNK",0.114739458567302,3.43,0.0934926327538212
